Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,102.199997,102.339996,100.839996,101.459999,97.111076,25313200
2023-01-04,103.220001,103.480003,102.209999,102.849998,98.441505,21678200
2023-01-05,101.870003,103.290001,101.779999,103.279999,98.853058,14771100
2023-01-06,102.699997,105.300003,102.639999,105.180000,100.671631,27473700
2023-01-09,104.410004,105.930000,104.269997,105.739998,101.207626,21472200
2023-01-10,104.529999,104.820000,103.500000,103.989998,99.532646,20545200
2023-01-11,104.970001,105.720001,104.699997,105.680000,101.150200,18794000
2023-01-12,105.820000,107.809998,104.559998,107.760002,103.141037,32029600
2023-01-13,107.099998,107.800003,106.379997,106.750000,102.174316,17750800
2023-01-17,105.669998,106.660004,105.650002,106.059998,101.513908,13911700
2023-01-18,108.459999,108.769997,107.120003,108.629997,103.973740,35497200
2023-01-19,108.099998,108.370003,107.440002,107.949997,103.322906,17194700
2023-01-20,106.959999,107.239998,106.110001,106.199997,101.647911,22754100
2023-01-23,105.570000,106.199997,105.489998,105.699997,101.169327,12961500
2023-01-24,106.120003,107.449997,105.389999,107.220001,102.624184,16417200
2023-01-25,107.370003,107.910004,106.639999,107.480003,102.873047,11906500
2023-01-26,107.139999,107.650002,106.489998,106.980003,102.394478,15549400
2023-01-27,106.190002,106.959999,106.110001,106.709999,102.136055,11845500
2023-01-30,106.459999,107.160004,106.190002,106.320000,101.762756,11459700
2023-01-31,106.980003,107.279999,105.870003,107.169998,102.576324,13705300
2023-02-01,107.550003,108.589996,106.419998,108.180000,103.809418,25305800
2023-02-02,108.919998,109.349998,108.089996,108.320000,103.943764,19548400
2023-02-03,106.769997,107.110001,106.080002,106.699997,102.389221,20619500
2023-02-06,105.750000,106.309998,105.680000,105.910004,101.631134,15182400
2023-02-07,105.330002,106.230003,105.000000,105.059998,100.815468,18290300
2023-02-08,105.040001,105.580002,104.389999,105.559998,101.295273,13530700
2023-02-09,106.470001,106.620003,104.389999,104.559998,100.335670,20469900
2023-02-10,104.400002,104.440002,103.120003,103.389999,99.212944,16598300
2023-02-13,103.709999,104.419998,103.580002,104.260002,100.047806,13134300
2023-02-14,104.199997,104.830002,103.139999,104.019997,99.817467,15440300
2023-02-15,103.550003,103.949997,102.500000,103.050003,98.886688,15246900
2023-02-16,102.070000,102.220001,101.330002,101.589996,97.485672,19267300
2023-02-17,101.099998,102.379997,100.970001,102.379997,98.243752,19560900
2023-02-21,101.010002,101.199997,100.279999,100.389999,96.334137,22728000
2023-02-22,100.989998,101.690002,100.949997,101.309998,97.216965,15165400
2023-02-23,101.540001,102.589996,101.470001,102.300003,98.166985,15829100
2023-02-24,101.440002,101.800003,100.559998,100.970001,96.890717,21403600
2023-02-27,101.290001,101.699997,100.910004,101.250000,97.159386,14209200
2023-02-28,100.570000,101.720001,100.279999,101.709999,97.600807,14955700
2023-03-01,100.820000,101.029999,99.959999,100.370003,96.552284,19000000
2023-03-02,99.059998,99.650002,98.879997,99.480003,95.696136,23763600
2023-03-03,100.930000,101.900002,100.570000,101.889999,98.014465,30877300
2023-03-06,102.220001,102.339996,100.989998,101.099998,97.254509,16631900
2023-03-07,101.459999,102.370003,100.879997,101.720001,97.850922,23096500
2023-03-08,102.400002,102.970001,101.419998,101.820000,97.947113,20252400
2023-03-09,101.550003,102.519997,101.330002,102.070000,98.187607,21550400
2023-03-10,104.029999,105.690002,104.000000,105.589996,101.573715,43921500
2023-03-13,108.199997,109.099998,105.040001,105.830002,101.804588,51502500
2023-03-14,105.139999,105.610001,103.750000,104.089996,100.130775,38417800
2023-03-15,106.779999,107.709999,105.349998,106.099998,102.064323,45164100
2023-03-16,107.379997,108.029999,105.040001,105.269997,101.265892,43089300
2023-03-17,106.650002,107.730003,106.459999,106.849998,102.785789,38129000
2023-03-20,106.879997,106.959999,105.720001,105.910004,101.881554,24242800
2023-03-21,105.080002,105.419998,104.540001,105.000000,101.006180,18934900
2023-03-22,104.660004,106.449997,104.440002,106.400002,102.352913,26388500
2023-03-23,105.360001,106.550003,104.820000,106.400002,102.352913,25475100
2023-03-24,107.089996,107.430000,106.260002,106.849998,102.785789,23652700
2023-03-27,105.050003,105.760002,104.330002,104.339996,100.371277,22224500
2023-03-28,104.239998,104.680000,104.019997,104.529999,100.554039,17794300
2023-03-29,103.699997,104.449997,103.599998,104.320000,100.352036,16804400
2023-03-30,104.459999,105.050003,104.269997,104.800003,100.813774,14315800
2023-03-31,105.349998,106.559998,105.080002,106.370003,102.324051,25396700
2023-04-03,105.879997,107.099998,105.699997,106.599998,102.805290,18234800
2023-04-04,105.779999,107.800003,105.750000,107.129997,103.316437,18052400
2023-04-05,107.769997,108.370003,107.410004,108.250000,104.396553,23047700
2023-04-06,108.419998,108.870003,108.389999,108.529999,104.666588,16447300
2023-04-10,107.639999,107.760002,106.559998,106.779999,102.978874,19134400
2023-04-11,107.050003,107.089996,106.510002,107.000000,103.191048,13971200
2023-04-12,107.050003,107.169998,105.879997,106.889999,103.084976,20563000
2023-04-13,107.050003,107.389999,105.879997,106.050003,102.274872,22079400
2023-04-14,105.389999,105.550003,104.769997,105.080002,101.339394,19801900
2023-04-17,104.419998,104.589996,103.709999,103.830002,100.133888,19528800
2023-04-18,103.809998,104.589996,103.800003,104.199997,100.490723,15922600
2023-04-19,103.910004,104.239998,103.480003,104.099998,100.394287,16093900
2023-04-20,104.830002,105.279999,104.750000,104.989998,101.252609,16450100
2023-04-21,105.300003,105.459999,104.269997,104.400002,100.683617,15244700
2023-04-24,104.959999,105.489998,104.839996,105.410004,101.657646,17034300
2023-04-25,106.330002,107.129997,106.279999,106.959999,103.152473,21899900
2023-04-26,106.790001,107.239998,105.669998,105.820000,102.053055,19610400
2023-04-27,105.199997,105.269997,104.610001,104.769997,101.040443,20247600
2023-04-28,106.209999,106.760002,105.860001,106.459999,102.670280,26949000
2023-05-01,105.269997,105.419998,102.839996,103.129997,99.709824,32487300
2023-05-02,104.000000,105.699997,103.889999,105.699997,102.194595,30057800
2023-05-03,106.000000,106.599998,105.279999,106.290001,102.765038,23656200
2023-05-04,105.220001,106.449997,105.150002,105.239998,101.749863,25110500
2023-05-05,104.349998,104.900002,104.110001,104.889999,101.411461,15090900
2023-05-08,103.519997,103.870003,103.320000,103.419998,99.990211,20587000
2023-05-09,103.500000,103.639999,103.000000,103.050003,99.632477,19182500
2023-05-10,103.669998,104.239998,103.639999,104.050003,100.599312,22886800
2023-05-11,105.300003,105.519997,104.720001,105.150002,101.662827,19147200
2023-05-12,105.050003,105.250000,104.250000,104.269997,100.812019,14195900
2023-05-15,103.389999,103.470001,103.120003,103.190002,99.767845,20085300
2023-05-16,102.400002,102.900002,102.110001,102.879997,99.468117,29251700
2023-05-17,103.080002,103.160004,102.349998,102.580002,99.178070,21340900
2023-05-18,102.199997,102.260002,101.750000,101.820000,98.443260,25536600
2023-05-19,101.260002,101.860001,100.930000,101.099998,97.747147,29032300
2023-05-22,101.250000,101.709999,100.669998,100.739998,97.399086,20131100
2023-05-23,100.430000,101.250000,100.279999,101.029999,97.679459,21749500
2023-05-24,101.279999,101.360001,100.529999,100.529999,97.196053,18473400
2023-05-25,100.699997,100.800003,100.029999,100.279999,96.954346,22492800
2023-05-26,100.120003,101.169998,100.000000,101.089996,97.737473,17030300
2023-05-30,101.400002,102.239998,101.250000,102.099998,98.713997,23125200
2023-05-31,101.989998,103.180000,101.870003,102.989998,99.574455,23787000
2023-06-01,103.279999,103.629997,102.629997,103.120003,99.965134,21040400
2023-06-02,103.000000,103.070000,101.940002,101.989998,98.869698,19122100
2023-06-05,101.349998,102.440002,101.209999,101.800003,98.685532,14433200
2023-06-06,101.839996,102.470001,101.389999,102.400002,99.267159,14332100
2023-06-07,102.169998,102.430000,100.779999,100.879997,97.793671,25251100
2023-06-08,100.870003,102.139999,100.800003,102.059998,98.937561,23845100
2023-06-09,101.599998,102.269997,101.339996,101.919998,98.801842,22147400
2023-06-12,102.239998,102.300003,101.120003,102.220001,99.092690,19010300
2023-06-13,102.110001,102.330002,100.970001,101.209999,98.113571,25910800
2023-06-14,101.629997,102.290001,101.459999,102.019997,98.898788,29094200
2023-06-15,103.029999,103.629997,102.599998,103.000000,99.848816,25732000
2023-06-16,102.440002,102.830002,102.029999,102.599998,99.461044,16758200
2023-06-20,103.110001,103.660004,103.110001,103.309998,100.149330,17162900
2023-06-21,102.809998,103.650002,102.339996,103.559998,100.391685,19720100
2023-06-22,102.800003,103.250000,102.199997,102.309998,99.179916,23630700
2023-06-23,103.830002,103.949997,102.980003,103.330002,100.168716,22896800
2023-06-26,103.620003,103.800003,103.160004,103.440002,100.275345,12894900
2023-06-27,103.589996,103.949997,102.760002,103.169998,100.013611,18105700
2023-06-28,103.410004,103.839996,102.830002,103.610001,100.440147,23826800
2023-06-29,102.169998,102.339996,101.449997,101.739998,98.627365,41091600
2023-06-30,102.059998,103.059998,101.870003,102.940002,99.790665,32018800
2023-07-03,102.839996,103.260002,102.059998,102.080002,99.224930,16011800
2023-07-05,101.889999,102.000000,100.739998,101.110001,98.282059,28170300
2023-07-06,100.199997,100.379997,99.470001,99.680000,96.892044,41375700
2023-07-07,99.180000,99.599998,98.989998,99.080002,96.308830,28979600
2023-07-10,98.860001,99.529999,98.849998,99.209999,96.435196,24665200
2023-07-11,99.570000,99.970001,99.290001,99.720001,96.930939,20491100
2023-07-12,100.099998,101.120003,99.769997,100.830002,98.009880,31928000
2023-07-13,101.309998,101.970001,101.029999,101.889999,99.040245,32441500
2023-07-14,101.720001,101.940002,101.239998,101.290001,98.457024,18566200
2023-07-17,101.230003,101.489998,100.919998,101.339996,98.505615,18822000
2023-07-18,101.800003,102.070000,101.570000,101.800003,98.952759,15412800
2023-07-19,102.000000,102.980003,101.730003,102.949997,100.070595,27192500
2023-07-20,102.220001,102.309998,101.279999,101.699997,98.855545,56951200
2023-07-21,102.160004,102.349998,101.629997,101.730003,98.884720,20655700
2023-07-24,101.989998,102.150002,101.300003,101.360001,98.525070,17546700
2023-07-25,100.830002,101.500000,100.800003,101.169998,98.340370,17160600
2023-07-26,101.680000,101.690002,100.930000,101.269997,98.437584,19310700
2023-07-27,100.709999,100.930000,98.910004,99.300003,96.522690,44794400
2023-07-28,99.400002,99.860001,99.150002,99.809998,97.018410,27434000
2023-07-31,99.650002,100.330002,99.620003,100.050003,97.251717,28663800
2023-08-01,98.839996,98.919998,97.900002,98.139999,95.658051,34943400
2023-08-02,97.040001,97.239998,96.410004,97.089996,94.634605,38121300
2023-08-03,95.190002,95.320000,94.540001,94.849998,92.451256,59394800
2023-08-04,95.150002,96.680000,95.129997,96.529999,94.088760,42053300
2023-08-07,96.110001,96.199997,95.500000,95.580002,93.162796,35862900
2023-08-08,96.860001,97.370003,96.440002,96.690002,94.244736,24010500
2023-08-09,96.879997,97.290001,96.839996,97.190002,94.732071,20151100
2023-08-10,97.040001,97.360001,95.589996,95.589996,93.172539,37253200
2023-08-11,95.300003,95.870003,95.199997,95.370003,92.958099,26747800
2023-08-14,95.209999,95.930000,94.900002,95.160004,92.753410,19072000
2023-08-15,94.800003,95.199997,94.559998,94.580002,92.188065,24125000
2023-08-16,94.279999,94.790001,93.720001,93.839996,91.466805,23076700
2023-08-17,93.500000,93.610001,93.019997,93.440002,91.076904,32244900
2023-08-18,93.430000,94.190002,93.300003,93.769997,91.398575,24176000
2023-08-21,92.660004,92.760002,92.230003,92.519997,90.180183,29254100
2023-08-22,92.639999,93.279999,92.459999,93.230003,90.872223,21323100
2023-08-23,94.300003,95.550003,94.230003,95.540001,93.123795,38294700
2023-08-24,95.129997,95.550003,94.889999,94.910004,92.509735,22300800
2023-08-25,94.660004,95.510002,94.510002,95.220001,92.811897,23865200
2023-08-28,95.650002,95.660004,94.889999,95.320000,92.909370,16037300
2023-08-29,94.970001,96.510002,94.940002,96.309998,93.874321,28478100
2023-08-30,96.160004,96.400002,95.879997,96.209999,93.776855,17550100
2023-08-31,96.540001,97.050003,96.430000,96.639999,94.195992,26959700
2023-09-01,95.800003,95.820000,94.620003,94.849998,92.728561,32466900
2023-09-05,94.279999,94.290001,93.489998,93.519997,91.428307,29435900
2023-09-06,94.089996,94.110001,93.459999,93.750000,91.653152,23636300
2023-09-07,94.000000,94.070000,93.680000,94.010002,91.907341,18091500
2023-09-08,94.379997,94.900002,94.169998,94.370003,92.259293,17052100
2023-09-11,93.699997,93.980003,93.550003,93.690002,91.594513,17061500
2023-09-12,93.889999,94.239998,93.580002,94.230003,92.122437,20034300
2023-09-13,93.919998,94.529999,93.820000,94.209999,92.102867,23332300
2023-09-14,93.940002,94.209999,93.400002,93.529999,91.438087,27800600
2023-09-15,93.459999,93.480003,92.959999,92.959999,90.880829,25636800
2023-09-18,92.849998,93.529999,92.820000,93.489998,91.398972,17963400
2023-09-19,93.080002,93.430000,92.800003,92.800003,90.724411,24941800
2023-09-20,93.290001,93.599998,93.040001,93.089996,91.007927,29451200
2023-09-21,91.290001,91.370003,90.690002,90.699997,88.671371,59920500
2023-09-22,90.809998,91.610001,90.669998,91.430000,89.385048,29524500
